accion	origen	destino	motivo
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deathlords (19xx)(Kutchek and Gorre)[Created with SEUCK].prg	emu/ROMS/C64/PRG/D/Deathlords (19xx)(Kutchek and Gorre)[Created with SEUCK].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deathmaster - The Dungeons of Death (1987)(Deekster Productions).prg	emu/ROMS/C64/PRG/D/Deathmaster - The Dungeons of Death (1987)(Deekster Productions).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deathride (1987)(Ariolasoft)[cr FCS].prg	emu/ROMS/C64/PRG/D/Deathride (1987)(Ariolasoft)[cr FCS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deathscape (1987)(Starlight Software)[cr TNE].prg	emu/ROMS/C64/PRG/D/Deathscape (1987)(Starlight Software)[cr TNE].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deathship (19xx)(Aardvark Software).prg	emu/ROMS/C64/PRG/D/Deathship (19xx)(Aardvark Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deathworld (1983)(Brookfield Software)(nl).prg	emu/ROMS/C64/PRG/D/Deathworld (1983)(Brookfield Software)(nl).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decadex (1988)(Edicola-Super Game 2000)(it).prg	emu/ROMS/C64/PRG/D/Decadex (1988)(Edicola-Super Game 2000)(it).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision).prg	emu/ROMS/C64/PRG/D/Decathlon (1983)(Activision).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision)[a2].prg	emu/EXTRAS/C64-PRG-variantes/D/Decathlon (1983)(Activision)[a2].prg	variante de Decathlon (1983)(Activision).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision)[a].prg	emu/EXTRAS/C64-PRG-variantes/D/Decathlon (1983)(Activision)[a].prg	variante de Decathlon (1983)(Activision).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision)[cr Antirom].prg	emu/EXTRAS/C64-PRG-variantes/D/Decathlon (1983)(Activision)[cr Antirom].prg	variante de Decathlon (1983)(Activision).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision)[cr Antirom][a2].prg	emu/EXTRAS/C64-PRG-variantes/D/Decathlon (1983)(Activision)[cr Antirom][a2].prg	variante de Decathlon (1983)(Activision).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision)[cr Antirom][a].prg	emu/EXTRAS/C64-PRG-variantes/D/Decathlon (1983)(Activision)[cr Antirom][a].prg	variante de Decathlon (1983)(Activision).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision)[cr REM].prg	emu/EXTRAS/C64-PRG-variantes/D/Decathlon (1983)(Activision)[cr REM].prg	variante de Decathlon (1983)(Activision).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon (1983)(Activision)[h Antirom].prg	emu/EXTRAS/C64-PRG-variantes/D/Decathlon (1983)(Activision)[h Antirom].prg	variante de Decathlon (1983)(Activision).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decathlon 2 (19xx)(-).prg	emu/ROMS/C64/PRG/D/Decathlon 2 (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Decimal Dungeon (19xx)(David Howard Flatman).prg	emu/ROMS/C64/PRG/D/Decimal Dungeon (19xx)(David Howard Flatman).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Declem (1990)(CP Verlag).prg	emu/ROMS/C64/PRG/D/Declem (1990)(CP Verlag).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Declem (1990)(CP Verlag)[cr FLT].prg	emu/EXTRAS/C64-PRG-variantes/D/Declem (1990)(CP Verlag)[cr FLT].prg	variante de Declem (1990)(CP Verlag).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Diver (19xx)(-)(it).prg	emu/ROMS/C64/PRG/D/Deep Diver (19xx)(-)(it).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Sea Fisher (19xx)(-).prg	emu/ROMS/C64/PRG/D/Deep Sea Fisher (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Space (19xx)(Mike Singleton).prg	emu/ROMS/C64/PRG/D/Deep Space (19xx)(Mike Singleton).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Space (19xx)(Mike Singleton)[a2].prg	emu/EXTRAS/C64-PRG-variantes/D/Deep Space (19xx)(Mike Singleton)[a2].prg	variante de Deep Space (19xx)(Mike Singleton).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Space (19xx)(Mike Singleton)[a].prg	emu/EXTRAS/C64-PRG-variantes/D/Deep Space (19xx)(Mike Singleton)[a].prg	variante de Deep Space (19xx)(Mike Singleton).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Strike (1986)(Durell Software).prg	emu/ROMS/C64/PRG/D/Deep Strike (1986)(Durell Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Strike (1986)(Durell Software)[cr DR][t +4 DR].prg	emu/EXTRAS/C64-PRG-variantes/D/Deep Strike (1986)(Durell Software)[cr DR][t +4 DR].prg	variante de Deep Strike (1986)(Durell Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Strike (1986)(Durell Software)[cr FBR][t +1 Triad].prg	emu/EXTRAS/C64-PRG-variantes/D/Deep Strike (1986)(Durell Software)[cr FBR][t +1 Triad].prg	variante de Deep Strike (1986)(Durell Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Trouble (19xx)(Alligata Software)[cr Magic Ltd.].prg	emu/ROMS/C64/PRG/D/Deep Trouble (19xx)(Alligata Software)[cr Magic Ltd.].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Void (1997)(Willow)[cr Hitmen][Docs].prg	emu/ROMS/C64/PRG/D/Deep Void (1997)(Willow)[cr Hitmen][Docs].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deep Zone (19xx)(-)[cr Dina-DNS].prg	emu/ROMS/C64/PRG/D/Deep Zone (19xx)(-)[cr Dina-DNS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deepspace (19xx)(Creative Computing).prg	emu/ROMS/C64/PRG/D/Deepspace (19xx)(Creative Computing).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deer Hunter (1988)(-)[cr ORI+BOB][Created with SEUCK].prg	emu/ROMS/C64/PRG/D/Deer Hunter (1988)(-)[cr ORI+BOB][Created with SEUCK].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defcom (1986)(Quicksilva)[cr Triad].prg	emu/ROMS/C64/PRG/D/Defcom (1986)(Quicksilva)[cr Triad].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defcom 1 (1989)(F. J. Rodriguez)[cr Dynamix][Created with SEUCK].prg	emu/ROMS/C64/PRG/D/Defcom 1 (1989)(F. J. Rodriguez)[cr Dynamix][Created with SEUCK].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defcon (19xx)(-).prg	emu/ROMS/C64/PRG/D/Defcon (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender (1983)(Atari).prg	emu/ROMS/C64/PRG/D/Defender (1983)(Atari).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender (1983)(Atari)[a2].prg	emu/EXTRAS/C64-PRG-variantes/D/Defender (1983)(Atari)[a2].prg	variante de Defender (1983)(Atari).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender (1983)(Atari)[a].prg	emu/EXTRAS/C64-PRG-variantes/D/Defender (1983)(Atari)[a].prg	variante de Defender (1983)(Atari).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender (1983)(Interceptor Micros).prg	emu/ROMS/C64/PRG/D/Defender (1983)(Interceptor Micros).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender (1984)(HC)(de).prg	emu/ROMS/C64/PRG/D/Defender (1984)(HC)(de).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender (1994)(Magna Media).prg	emu/ROMS/C64/PRG/D/Defender (1994)(Magna Media).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender (1994)(Magna Media)[cr AFL].prg	emu/EXTRAS/C64-PRG-variantes/D/Defender (1994)(Magna Media)[cr AFL].prg	variante de Defender (1994)(Magna Media).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender 64 (1983)(Interceptor Micros).prg	emu/ROMS/C64/PRG/D/Defender 64 (1983)(Interceptor Micros).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defender 64 (1983)(Interceptor Micros)[cr ASS].prg	emu/EXTRAS/C64-PRG-variantes/D/Defender 64 (1983)(Interceptor Micros)[cr ASS].prg	variante de Defender 64 (1983)(Interceptor Micros).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defenders of the Earth (1990)(Enigma Variations)[cr DDT][t +2 DDT].prg	emu/ROMS/C64/PRG/D/Defenders of the Earth (1990)(Enigma Variations)[cr DDT][t +2 DDT].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defenders of the Earth (1990)(Enigma Variations)[cr Triangle][t +2 Triangle].prg	emu/EXTRAS/C64-PRG-variantes/D/Defenders of the Earth (1990)(Enigma Variations)[cr Triangle][t +2 Triangle].prg	variante de Defenders of the Earth (1990)(Enigma Variations)[cr DDT][t +2 DDT].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defensive (19xx)(Electric Boys)[cr PE].prg	emu/ROMS/C64/PRG/D/Defensive (19xx)(Electric Boys)[cr PE].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defensive (19xx)(Electric Boys)[cr Zenith][t +7 Zenith].prg	emu/EXTRAS/C64-PRG-variantes/D/Defensive (19xx)(Electric Boys)[cr Zenith][t +7 Zenith].prg	variante de Defensive (19xx)(Electric Boys)[cr PE].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defensive Driving (19xx)(-).prg	emu/ROMS/C64/PRG/D/Defensive Driving (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Definition Match (1983)(Commodore Educational Software).prg	emu/ROMS/C64/PRG/D/Definition Match (1983)(Commodore Educational Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Definitions (1986)(Alpha Software).prg	emu/ROMS/C64/PRG/D/Definitions (1986)(Alpha Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deflektor (1987)(Gremlin Graphics)[cr FS].prg	emu/ROMS/C64/PRG/D/Deflektor (1987)(Gremlin Graphics)[cr FS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deflektor (1987)(Gremlin Graphics)[cr FS][a].prg	emu/EXTRAS/C64-PRG-variantes/D/Deflektor (1987)(Gremlin Graphics)[cr FS][a].prg	variante de Deflektor (1987)(Gremlin Graphics)[cr FS].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deflektor (1987)(Gremlin Graphics)[cr Sharks].prg	emu/EXTRAS/C64-PRG-variantes/D/Deflektor (1987)(Gremlin Graphics)[cr Sharks].prg	variante de Deflektor (1987)(Gremlin Graphics)[cr FS].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deflektor (1987)(Gremlin Graphics)[cr Triangle].prg	emu/EXTRAS/C64-PRG-variantes/D/Deflektor (1987)(Gremlin Graphics)[cr Triangle].prg	variante de Deflektor (1987)(Gremlin Graphics)[cr FS].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defuzion (2000)(TND Games)(FW).prg	emu/ROMS/C64/PRG/D/Defuzion (2000)(TND Games)(FW).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defuzion II (2000)(TND Games)(FW).prg	emu/ROMS/C64/PRG/D/Defuzion II (2000)(TND Games)(FW).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Defuzion III (2001)(TND Games)(FW)[cr LXT].prg	emu/ROMS/C64/PRG/D/Defuzion III (2001)(TND Games)(FW)[cr LXT].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deidre's Raceway (19xx)(Jeff Hamdani).prg	emu/ROMS/C64/PRG/D/Deidre's Raceway (19xx)(Jeff Hamdani).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deliver 'Em (19xx)(Binary Zone)(PD).prg	emu/ROMS/C64/PRG/D/Deliver 'Em (19xx)(Binary Zone)(PD).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deliverance (1987)(The Power House).prg	emu/ROMS/C64/PRG/D/Deliverance (1987)(The Power House).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deliverance (1987)(The Power House)[a].prg	emu/EXTRAS/C64-PRG-variantes/D/Deliverance (1987)(The Power House)[a].prg	variante de Deliverance (1987)(The Power House).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deliverance (1987)(The Power House)[cr Double-T].prg	emu/EXTRAS/C64-PRG-variantes/D/Deliverance (1987)(The Power House)[cr Double-T].prg	variante de Deliverance (1987)(The Power House).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deliverance (19xx)(Andy Jervis)[cr DEC].prg	emu/ROMS/C64/PRG/D/Deliverance (19xx)(Andy Jervis)[cr DEC].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta (1987)(Thalamus)[cr CCS].prg	emu/ROMS/C64/PRG/D/Delta (1987)(Thalamus)[cr CCS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta (1987)(Thalamus)[cr TCS][t +3 TCS].prg	emu/EXTRAS/C64-PRG-variantes/D/Delta (1987)(Thalamus)[cr TCS][t +3 TCS].prg	variante de Delta (1987)(Thalamus)[cr CCS].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta (1987)(Thalamus)[h Reflex].prg	emu/EXTRAS/C64-PRG-variantes/D/Delta (1987)(Thalamus)[h Reflex].prg	variante de Delta (1987)(Thalamus)[cr CCS].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta Drawing (1983)(Spinnaker Software).prg	emu/ROMS/C64/PRG/D/Delta Drawing (1983)(Spinnaker Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta Fighter (1988)(Systems Editoriale).prg	emu/ROMS/C64/PRG/D/Delta Fighter (1988)(Systems Editoriale).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta Fighter (1988)(Systems Editoriale)[cr BAD].prg	emu/EXTRAS/C64-PRG-variantes/D/Delta Fighter (1988)(Systems Editoriale)[cr BAD].prg	variante de Delta Fighter (1988)(Systems Editoriale).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta Force (19xx)(Sovereign)[cr ASS][Created with SEUCK].prg	emu/ROMS/C64/PRG/D/Delta Force (19xx)(Sovereign)[cr ASS][Created with SEUCK].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta Mission v2 - P (1997)(Art Concepts)[cr M8].prg	emu/ROMS/C64/PRG/D/Delta Mission v2 - P (1997)(Art Concepts)[cr M8].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta Race (19xx)(-).prg	emu/ROMS/C64/PRG/D/Delta Race (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Delta War (1987)(Compute!).prg	emu/ROMS/C64/PRG/D/Delta War (1987)(Compute!).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deltaplane (19xx)(Systems Editoriale)[cr Inxs].prg	emu/ROMS/C64/PRG/D/Deltaplane (19xx)(Systems Editoriale)[cr Inxs].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Deltic Fleet Manager (1986)(Dee-Kay Systems).prg	emu/ROMS/C64/PRG/D/Deltic Fleet Manager (1986)(Dee-Kay Systems).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demigod (1989)(-)[cr Exile&Legend].prg	emu/ROMS/C64/PRG/D/Demigod (1989)(-)[cr Exile&Legend].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demigod (1989)(-)[cr Legend].prg	emu/EXTRAS/C64-PRG-variantes/D/Demigod (1989)(-)[cr Legend].prg	variante de Demigod (1989)(-)[cr Exile&Legend].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demo-8 Pinball (19xx)(-)[cr TBT][Created with PCS].prg	emu/ROMS/C64/PRG/D/Demo-8 Pinball (19xx)(-)[cr TBT][Created with PCS].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demolition (1983)(Courbois Software)(nl).prg	emu/ROMS/C64/PRG/D/Demolition (1983)(Courbois Software)(nl).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demolition Derby (1984)(Interface Publications).prg	emu/ROMS/C64/PRG/D/Demolition Derby (1984)(Interface Publications).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon Attack (1984)(Imagic).prg	emu/ROMS/C64/PRG/D/Demon Attack (1984)(Imagic).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon Attack (1984)(Imagic)[a].prg	emu/EXTRAS/C64-PRG-variantes/D/Demon Attack (1984)(Imagic)[a].prg	variante de Demon Attack (1984)(Imagic).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon Attack (1984)(Imagic)[cr SCI 666+TSI].prg	emu/EXTRAS/C64-PRG-variantes/D/Demon Attack (1984)(Imagic)[cr SCI 666+TSI].prg	variante de Demon Attack (1984)(Imagic).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon Attack (1984)(Imagic)[cr TLG].prg	emu/EXTRAS/C64-PRG-variantes/D/Demon Attack (1984)(Imagic)[cr TLG].prg	variante de Demon Attack (1984)(Imagic).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon Dozer (19xx)(-).prg	emu/ROMS/C64/PRG/D/Demon Dozer (19xx)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon from the Darkside (1988)(Compass Software)[cr Orion].prg	emu/ROMS/C64/PRG/D/Demon from the Darkside (1988)(Compass Software)[cr Orion].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon Knight (1983)(ASP Software).prg	emu/ROMS/C64/PRG/D/Demon Knight (1983)(ASP Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon Star (1983)(Compute!).prg	emu/ROMS/C64/PRG/D/Demon Star (1983)(Compute!).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon's Kiss (1989)(Lothlorien).prg	emu/ROMS/C64/PRG/D/Demon's Kiss (1989)(Lothlorien).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon's Kiss (1989)(Lothlorien)[cr DDT][t +1 DDT].prg	emu/EXTRAS/C64-PRG-variantes/D/Demon's Kiss (1989)(Lothlorien)[cr DDT][t +1 DDT].prg	variante de Demon's Kiss (1989)(Lothlorien).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon's Kiss (1989)(Lothlorien)[cr I+T].prg	emu/EXTRAS/C64-PRG-variantes/D/Demon's Kiss (1989)(Lothlorien)[cr I+T].prg	variante de Demon's Kiss (1989)(Lothlorien).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demon's Kiss (1989)(Lothlorien)[h HTL].prg	emu/EXTRAS/C64-PRG-variantes/D/Demon's Kiss (1989)(Lothlorien)[h HTL].prg	variante de Demon's Kiss (1989)(Lothlorien).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demonok Kastelya (19xx)(-)(hu).prg	emu/ROMS/C64/PRG/D/Demonok Kastelya (19xx)(-)(hu).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demons of Osiris (1983)(Compute!).prg	emu/ROMS/C64/PRG/D/Demons of Osiris (1983)(Compute!).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demons of Topaz - Ozzy Versus the Universe (1984)(Firebird Software).prg	emu/ROMS/C64/PRG/D/Demons of Topaz - Ozzy Versus the Universe (1984)(Firebird Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Demons of Topaz - Ozzy Versus the Universe (1984)(Firebird Software)[cr DR].prg	emu/EXTRAS/C64-PRG-variantes/D/Demons of Topaz - Ozzy Versus the Universe (1984)(Firebird Software)[cr DR].prg	variante de Demons of Topaz - Ozzy Versus the Universe (1984)(Firebird Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Dempsey and Makepeace (1988)(Bombjack)[Created with SEUCK].prg	emu/ROMS/C64/PRG/D/Dempsey and Makepeace (1988)(Bombjack)[Created with SEUCK].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Denarius (1987)(Firebird Software)[cr HTL][t +1 HTL].prg	emu/ROMS/C64/PRG/D/Denarius (1987)(Firebird Software)[cr HTL][t +1 HTL].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Denarius (1987)(Firebird Software)[cr The Movers][b].prg	emu/EXTRAS/C64-PRG-variantes/D/Denarius (1987)(Firebird Software)[cr The Movers][b].prg	variante de Denarius (1987)(Firebird Software)[cr HTL][t +1 HTL].prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Denga (1989)(Commodore Disc).prg	emu/ROMS/C64/PRG/D/Denga (1989)(Commodore Disc).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Denis through the Drinking Glass (1984)(Applications Software).prg	emu/ROMS/C64/PRG/D/Denis through the Drinking Glass (1984)(Applications Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Denis through the Drinking Glass (1984)(Applications Software)[a].prg	emu/EXTRAS/C64-PRG-variantes/D/Denis through the Drinking Glass (1984)(Applications Software)[a].prg	variante de Denis through the Drinking Glass (1984)(Applications Software).prg
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Denny's Quest I (1994)(Sunrise Software)[cr Afros].prg	emu/ROMS/C64/PRG/D/Denny's Quest I (1994)(Sunrise Software)[cr Afros].prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Depotmaster Old Oak Common (1989)(Derbyshire Ram).prg	emu/ROMS/C64/PRG/D/Depotmaster Old Oak Common (1989)(Derbyshire Ram).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Depreciation Derby (1984)(-).prg	emu/ROMS/C64/PRG/D/Depreciation Derby (1984)(-).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Depth Charge (1983)(Commodore).prg	emu/ROMS/C64/PRG/D/Depth Charge (1983)(Commodore).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Depth Charge (1984)(Interface Publications).prg	emu/ROMS/C64/PRG/D/Depth Charge (1984)(Interface Publications).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Depth Charge (1986)(Alpha Software).prg	emu/ROMS/C64/PRG/D/Depth Charge (1986)(Alpha Software).prg	PRG TOSEC: mejor versión del juego
MOVIDO	emu/c64/C64-rom-prg-games/Games - [PRG]/D/Depth Charge (19xx)(George P. Balog).prg	emu/ROMS/C64/PRG/D/Depth Charge (19xx)(George P. Balog).prg	PRG TOSEC: mejor versión del juego
